solve-more-9--1e9--log.txt

:Author: Shlomi Fish
:Email: shlomif@cpan.org
:Date: 2020-04-29 17:27

1000018694 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000071275 = Verdict: Unsolved ; Iters: 7069832 ; Length: -1
1000122505 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000141586 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000252288 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000304671 = Verdict: Unsolved ; Iters: 6519876 ; Length: -1
1000317580 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000332098 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000380232 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000479315 = Verdict: Unsolved ; Iters: 9265775 ; Length: -1
1000528428 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000528846 = Verdict: Unsolved ; Iters: 6269696 ; Length: -1
1000533117 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000560573 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000583689 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000588315 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000621926 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000653093 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000664695 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000739514 = Verdict: Unsolved ; Iters: 7939225 ; Length: -1
1000749458 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000753240 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000797665 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000842833 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000855121 = Verdict: Unsolved ; Iters: 6952637 ; Length: -1
1000904199 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000921420 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000967550 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000970035 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1000981517 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001065077 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001083308 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001124442 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001146998 = Verdict: Unsolved ; Iters: 6176261 ; Length: -1
1001263574 = Verdict: Unsolved ; Iters: 8217383 ; Length: -1
1001280632 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001310896 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001321356 = Verdict: Unsolved ; Iters: 7671936 ; Length: -1
1001331051 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001339248 = Verdict: Unsolved ; Iters: 7860355 ; Length: -1
1001396869 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001419387 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
1001433979 = Verdict: Intractable ; Iters: 10000000 ; Length: -1
